medical_key,gender_key,count,window,source,total_count,percentage
rheumatoid arthritis,female,5755,250,Wiki,15555,36.997749919639986
rheumatoid arthritis,tot_disease_counts,2923,250,Wiki,15555,18.791385406621668
endocarditis,male,2490,250,Wiki,4579,54.37868530246779
endocarditis,female,1013,250,Wiki,4579,22.122734221445732
endocarditis,tot_disease_counts,1076,250,Wiki,4579,23.49858047608648
chagas disease,male,1310,250,Wiki,2475,52.92929292929293
chagas disease,female,546,250,Wiki,2475,22.060606060606062
chagas disease,tot_disease_counts,619,250,Wiki,2475,25.01010101010101
essential hypertension,male,18743,250,Wiki,38561,48.60610461346957
essential hypertension,female,11940,250,Wiki,38561,30.963927284043464
essential hypertension,tot_disease_counts,7878,250,Wiki,38561,20.42996810248697
hepatitis b,male,6707,250,Wiki,14558,46.070888858359666
hepatitis b,female,4528,250,Wiki,14558,31.103173512845174
hepatitis b,tot_disease_counts,3323,250,Wiki,14558,22.825937628795163
multiple myeloma,male,7907,250,Wiki,13599,58.1439811750864
multiple myeloma,female,3698,250,Wiki,13599,27.193175968821237
multiple myeloma,tot_disease_counts,1994,250,Wiki,13599,14.66284285609236
ovarian cancer,male,8418,250,Wiki,34678,24.274756329661457
ovarian cancer,female,23001,250,Wiki,34678,66.32735451871503
ovarian cancer,tot_disease_counts,3259,250,Wiki,34678,9.397889151623508
gastric cancer,male,25171,250,Wiki,38477,65.41830184265926
gastric cancer,female,9790,250,Wiki,38477,25.443771603815268
gastric cancer,tot_disease_counts,3516,250,Wiki,38477,9.137926553525483
ulcerative colitis,male,2870,250,Wiki,4727,60.71504125237994
ulcerative colitis,female,837,250,Wiki,4727,17.706790776390946
ulcerative colitis,tot_disease_counts,1020,250,Wiki,4727,21.57816797122911
type 2 diabetes,male,10046,250,Wiki,19602,51.249872461993675
type 2 diabetes,female,5976,250,Wiki,19602,30.486685032139576
type 2 diabetes,tot_disease_counts,3580,250,Wiki,19602,18.26344250586675
sarcoidoses,male,2149,250,Wiki,3846,55.87623504940198
sarcoidoses,female,837,250,Wiki,3846,21.76287051482059
sarcoidoses,tot_disease_counts,860,250,Wiki,3846,22.360894435777432
crohn’s disease,male,437,250,Wiki,781,55.953905249679906
crohn’s disease,female,170,250,Wiki,781,21.76696542893726
crohn’s disease,tot_disease_counts,174,250,Wiki,781,22.279129321382843
takotsubo cardiomyopathy,male,182,250,Wiki,460,39.565217391304344
takotsubo cardiomyopathy,female,188,250,Wiki,460,40.869565217391305
takotsubo cardiomyopathy,tot_disease_counts,90,250,Wiki,460,19.565217391304348
lupus,male,120665,total,Wiki,196953,61.2658857697014
lupus,female,69017,total,Wiki,196953,35.04237051479287
lupus,tot_disease_counts,7271,total,Wiki,196953,3.69174371550573
hiv/aids,male,2684079,total,Wiki,4612923,58.18607854499197
hiv/aids,female,1829928,total,Wiki,4612923,39.66959777997595
hiv/aids,tot_disease_counts,98916,total,Wiki,4612923,2.144323675032078
prostate cancer,male,246798,total,Wiki,321453,76.77576504185681
prostate cancer,female,66417,total,Wiki,321453,20.661496392940805
prostate cancer,tot_disease_counts,8238,total,Wiki,321453,2.562738565202378
covid-19,male,3922380,total,Wiki,6014574,65.21459375177695
covid-19,female,1909611,total,Wiki,6014574,31.74972990605818
covid-19,tot_disease_counts,182583,total,Wiki,6014574,3.0356763421648814
takotsubo cardiomyopathy,male,550,total,Wiki,1431,38.434661076170514
takotsubo cardiomyopathy,female,791,total,Wiki,1431,55.27603074772887
takotsubo cardiomyopathy,tot_disease_counts,90,total,Wiki,1431,6.289308176100629
multiple sclerosis,male,100995,total,Wiki,192445,52.479929330458056
multiple sclerosis,female,85910,total,Wiki,192445,44.641326093169475
multiple sclerosis,tot_disease_counts,5540,total,Wiki,192445,2.87874457637247
colon cancer,male,135025,total,Wiki,208970,64.6145379719577
colon cancer,female,67412,total,Wiki,208970,32.25917595827153
colon cancer,tot_disease_counts,6533,total,Wiki,208970,3.1262860697707806
tuberculosis,male,1022589,total,Wiki,1523517,67.12028812281058
tuberculosis,female,463355,total,Wiki,1523517,30.413510318558966
tuberculosis,tot_disease_counts,37573,total,Wiki,1523517,2.466201558630458
bacterial pneumonia,male,805185,total,Wiki,1162163,69.28331051668312
bacterial pneumonia,female,334261,total,Wiki,1162163,28.761972287880443
bacterial pneumonia,tot_disease_counts,22717,total,Wiki,1162163,1.9547171954364406
endocarditis,male,9071,total,Wiki,13639,66.50780849035853
endocarditis,female,3492,total,Wiki,13639,25.603050076985117
endocarditis,tot_disease_counts,1076,total,Wiki,13639,7.889141432656353
syphilis,male,191692,total,Wiki,277795,69.0048416998146
syphilis,female,81327,total,Wiki,277795,29.275904893896577
syphilis,tot_disease_counts,4776,total,Wiki,277795,1.71925340628881
type 2 diabetes,male,44813,total,Wiki,75018,59.73632994747927
type 2 diabetes,female,26625,total,Wiki,75018,35.491482044309365
type 2 diabetes,tot_disease_counts,3580,total,Wiki,75018,4.772188008211362
multiple myeloma,male,30354,total,Wiki,47726,63.60055315760801
multiple myeloma,female,15378,total,Wiki,47726,32.22143066672254
multiple myeloma,tot_disease_counts,1994,total,Wiki,47726,4.1780161756694465
essential hypertension,male,82565,total,Wiki,148310,55.67055491875127
essential hypertension,female,57867,total,Wiki,148310,39.01759827388578
essential hypertension,tot_disease_counts,7878,total,Wiki,148310,5.311846807362956
sarcoidoses,male,8954,total,Wiki,16170,55.374149659863946
sarcoidoses,female,6356,total,Wiki,16170,39.307359307359306
sarcoidoses,tot_disease_counts,860,total,Wiki,16170,5.3184910327767465
rheumatoid arthritis,male,24340,total,Wiki,48138,50.562964809506006
rheumatoid arthritis,female,20875,total,Wiki,48138,43.36490921932777
rheumatoid arthritis,tot_disease_counts,2923,total,Wiki,48138,6.072125971166231
hepatitis b,male,33013,total,Wiki,64311,51.333364432212214
hepatitis b,female,27975,total,Wiki,64311,43.499556840975885
hepatitis b,tot_disease_counts,3323,total,Wiki,64311,5.167078726811898
ulcerative colitis,male,13234,total,Wiki,19495,67.88407283918954
ulcerative colitis,female,5241,total,Wiki,19495,26.883816363170045
ulcerative colitis,tot_disease_counts,1020,total,Wiki,19495,5.232110797640421
crohn’s disease,male,1242,total,Wiki,1847,67.24417975094748
crohn’s disease,female,431,total,Wiki,1847,23.33513806172171
crohn’s disease,tot_disease_counts,174,total,Wiki,1847,9.420682187330806
gastric cancer,male,108823,total,Wiki,151634,71.76688605457879
gastric cancer,female,39295,total,Wiki,151634,25.914372766002348
gastric cancer,tot_disease_counts,3516,total,Wiki,151634,2.318741179418864
chagas disease,male,8927,total,Wiki,12465,71.61652627356598
chagas disease,female,2919,total,Wiki,12465,23.41756919374248
chagas disease,tot_disease_counts,619,total,Wiki,12465,4.965904532691536
ovarian cancer,male,50569,total,Wiki,178898,28.266945410233763
ovarian cancer,female,125070,total,Wiki,178898,69.91134613019709
ovarian cancer,tot_disease_counts,3259,total,Wiki,178898,1.82170845956914
hiv/aids,female,598,10,github,20609,2.9016449124169053
hiv/aids,male,452,10,github,20609,2.193216555873647
hiv/aids,tot_disease_counts,19559,10,github,20609,94.90513853170944
tuberculosis,female,547,10,github,265618,0.20593483875339774
tuberculosis,male,386,10,github,265618,0.14532147670715087
tuberculosis,tot_disease_counts,264685,10,github,265618,99.64874368453945
essential hypertension,female,65,10,github,2313,2.810203199308258
essential hypertension,male,72,10,github,2313,3.11284046692607
essential hypertension,tot_disease_counts,2176,10,github,2313,94.07695633376566
covid-19,female,22,10,github,5048,0.4358161648177496
covid-19,male,52,10,github,5048,1.0301109350237718
covid-19,tot_disease_counts,4974,10,github,5048,98.53407290015848
bacterial pneumonia,female,55,10,github,1742,3.1572904707233063
bacterial pneumonia,male,52,10,github,1742,2.9850746268656714
bacterial pneumonia,tot_disease_counts,1635,10,github,1742,93.85763490241102
type 2 diabetes,female,40,10,github,3473,1.151742009789807
type 2 diabetes,male,14,10,github,3473,0.4031097034264325
type 2 diabetes,tot_disease_counts,3419,10,github,3473,98.44514828678376
gastric cancer,female,13,10,github,286,4.545454545454546
gastric cancer,male,33,10,github,286,11.538461538461538
gastric cancer,tot_disease_counts,240,10,github,286,83.91608391608392
ovarian cancer,female,30,10,github,264,11.363636363636363
ovarian cancer,male,1,10,github,264,0.3787878787878788
ovarian cancer,tot_disease_counts,233,10,github,264,88.25757575757575
lupus,female,82,10,github,4837,1.6952656605333885
lupus,male,40,10,github,4837,0.8269588587967749
lupus,tot_disease_counts,4715,10,github,4837,97.47777548066983
prostate cancer,female,5,10,github,632,0.7911392405063291
prostate cancer,male,102,10,github,632,16.139240506329113
prostate cancer,tot_disease_counts,525,10,github,632,83.06962025316456
colon cancer,female,66,10,github,988,6.680161943319838
colon cancer,male,66,10,github,988,6.680161943319838
colon cancer,tot_disease_counts,856,10,github,988,86.63967611336032
syphilis,female,43,10,github,528,8.143939393939394
syphilis,male,22,10,github,528,4.166666666666666
syphilis,tot_disease_counts,463,10,github,528,87.68939393939394
hepatitis b,female,40,10,github,1900,2.1052631578947367
hepatitis b,male,14,10,github,1900,0.7368421052631579
hepatitis b,tot_disease_counts,1846,10,github,1900,97.15789473684211
multiple sclerosis,female,9,10,github,376,2.393617021276596
multiple sclerosis,male,9,10,github,376,2.393617021276596
multiple sclerosis,tot_disease_counts,358,10,github,376,95.2127659574468
endocarditis,female,3,10,github,167,1.7964071856287425
endocarditis,male,1,10,github,167,0.5988023952095809
endocarditis,tot_disease_counts,163,10,github,167,97.60479041916167
rheumatoid arthritis,female,19,10,github,441,4.308390022675737
rheumatoid arthritis,male,5,10,github,441,1.1337868480725624
rheumatoid arthritis,tot_disease_counts,417,10,github,441,94.5578231292517
sarcoidoses,female,1,10,github,149,0.6711409395973155
sarcoidoses,male,5,10,github,149,3.3557046979865772
sarcoidoses,tot_disease_counts,143,10,github,149,95.9731543624161
chagas disease,female,3,10,github,452,0.6637168141592921
chagas disease,male,2,10,github,452,0.4424778761061947
chagas disease,tot_disease_counts,447,10,github,452,98.89380530973452
multiple myeloma,female,2,10,github,189,1.0582010582010581
multiple myeloma,male,0,10,github,189,0
multiple myeloma,tot_disease_counts,187,10,github,189,98.94179894179894
takotsubo cardiomyopathy,female,0,10,github,4,0
takotsubo cardiomyopathy,male,0,10,github,4,0
takotsubo cardiomyopathy,tot_disease_counts,4,10,github,4,100
ulcerative colitis,female,0,10,github,97,0
ulcerative colitis,male,0,10,github,97,0
ulcerative colitis,tot_disease_counts,97,10,github,97,100
crohn’s disease,female,0,10,github,92,0
crohn’s disease,male,0,10,github,92,0
crohn’s disease,tot_disease_counts,92,10,github,92,100
hiv/aids,male,2168,50,github,24132,8.983921763633349
hiv/aids,female,2405,50,github,24132,9.966020222111718
hiv/aids,tot_disease_counts,19559,50,github,24132,81.05005801425493
covid-19,male,283,50,github,5369,5.271000186254423
covid-19,female,112,50,github,5369,2.0860495436766624
covid-19,tot_disease_counts,4974,50,github,5369,92.64295027006891
bacterial pneumonia,male,214,50,github,2118,10.103871576959396
bacterial pneumonia,female,269,50,github,2118,12.700661000944288
bacterial pneumonia,tot_disease_counts,1635,50,github,2118,77.19546742209631
tuberculosis,male,1976,50,github,269306,0.7337378298292648
tuberculosis,female,2645,50,github,269306,0.9821541295032417
tuberculosis,tot_disease_counts,264685,50,github,269306,98.28410804066749
essential hypertension,male,241,50,github,2729,8.831073653352876
essential hypertension,female,312,50,github,2729,11.432759252473433
essential hypertension,tot_disease_counts,2176,50,github,2729,79.7361670941737
syphilis,male,136,50,github,801,16.978776529338326
syphilis,female,202,50,github,801,25.21847690387016
syphilis,tot_disease_counts,463,50,github,801,57.802746566791505
type 2 diabetes,male,72,50,github,3735,1.9277108433734942
type 2 diabetes,female,244,50,github,3735,6.532797858099062
type 2 diabetes,tot_disease_counts,3419,50,github,3735,91.53949129852744
gastric cancer,male,97,50,github,380,25.526315789473685
gastric cancer,female,43,50,github,380,11.31578947368421
gastric cancer,tot_disease_counts,240,50,github,380,63.1578947368421
rheumatoid arthritis,male,28,50,github,525,5.333333333333334
rheumatoid arthritis,female,80,50,github,525,15.238095238095239
rheumatoid arthritis,tot_disease_counts,417,50,github,525,79.42857142857143
endocarditis,male,8,50,github,174,4.597701149425287
endocarditis,female,3,50,github,174,1.7241379310344827
endocarditis,tot_disease_counts,163,50,github,174,93.67816091954023
lupus,male,127,50,github,5117,2.4819230017588434
lupus,female,275,50,github,5117,5.374242720343951
lupus,tot_disease_counts,4715,50,github,5117,92.14383427789721
ovarian cancer,male,3,50,github,371,0.8086253369272237
ovarian cancer,female,135,50,github,371,36.38814016172507
ovarian cancer,tot_disease_counts,233,50,github,371,62.8032345013477
multiple sclerosis,male,34,50,github,441,7.709750566893423
multiple sclerosis,female,49,50,github,441,11.11111111111111
multiple sclerosis,tot_disease_counts,358,50,github,441,81.17913832199547
sarcoidoses,male,35,50,github,186,18.817204301075268
sarcoidoses,female,8,50,github,186,4.301075268817205
sarcoidoses,tot_disease_counts,143,50,github,186,76.88172043010752
prostate cancer,male,337,50,github,921,36.59066232356135
prostate cancer,female,59,50,github,921,6.406080347448426
prostate cancer,tot_disease_counts,525,50,github,921,57.00325732899023
colon cancer,male,295,50,github,1466,20.122783083219645
colon cancer,female,315,50,github,1466,21.487039563437925
colon cancer,tot_disease_counts,856,50,github,1466,58.39017735334243
hepatitis b,male,108,50,github,2145,5.034965034965035
hepatitis b,female,191,50,github,2145,8.904428904428904
hepatitis b,tot_disease_counts,1846,50,github,2145,86.06060606060606
multiple myeloma,male,11,50,github,220,5
multiple myeloma,female,22,50,github,220,10
multiple myeloma,tot_disease_counts,187,50,github,220,85
ulcerative colitis,male,3,50,github,103,2.912621359223301
ulcerative colitis,female,3,50,github,103,2.912621359223301
ulcerative colitis,tot_disease_counts,97,50,github,103,94.1747572815534
chagas disease,male,12,50,github,480,2.5
chagas disease,female,21,50,github,480,4.375
chagas disease,tot_disease_counts,447,50,github,480,93.125
takotsubo cardiomyopathy,male,0,50,github,4,0
takotsubo cardiomyopathy,female,0,50,github,4,0
takotsubo cardiomyopathy,tot_disease_counts,4,50,github,4,100
crohn’s disease,male,0,50,github,92,0
crohn’s disease,female,0,50,github,92,0
crohn’s disease,tot_disease_counts,92,50,github,92,100
hiv/aids,male,4061,100,github,27818,14.598461427852468
hiv/aids,female,4198,100,github,27818,15.09094830685168
hiv/aids,tot_disease_counts,19559,100,github,27818,70.31059026529584
type 2 diabetes,male,134,100,github,4031,3.3242371619945423
type 2 diabetes,female,478,100,github,4031,11.85809972711486
type 2 diabetes,tot_disease_counts,3419,100,github,4031,84.81766311089059
essential hypertension,male,475,100,github,3294,14.420157862780814
essential hypertension,female,643,100,github,3294,19.520340012143294
essential hypertension,tot_disease_counts,2176,100,github,3294,66.0595021250759
covid-19,male,538,100,github,5761,9.338656483249435
covid-19,female,249,100,github,5761,4.322166290574553
covid-19,tot_disease_counts,4974,100,github,5761,86.339177226176
bacterial pneumonia,male,407,100,github,2672,15.232035928143711
bacterial pneumonia,female,630,100,github,2672,23.57784431137725
bacterial pneumonia,tot_disease_counts,1635,100,github,2672,61.19011976047904
tuberculosis,male,4128,100,github,272705,1.5137236207623623
tuberculosis,female,3892,100,github,272705,1.4271832199629635
tuberculosis,tot_disease_counts,264685,100,github,272705,97.05909315927468
multiple myeloma,male,28,100,github,268,10.44776119402985
multiple myeloma,female,53,100,github,268,19.776119402985074
multiple myeloma,tot_disease_counts,187,100,github,268,69.77611940298507
lupus,male,318,100,github,5525,5.755656108597285
lupus,female,492,100,github,5525,8.904977375565611
lupus,tot_disease_counts,4715,100,github,5525,85.3393665158371
syphilis,male,267,100,github,1079,24.7451343836886
syphilis,female,349,100,github,1079,32.34476367006487
syphilis,tot_disease_counts,463,100,github,1079,42.91010194624653
multiple sclerosis,male,57,100,github,498,11.44578313253012
multiple sclerosis,female,83,100,github,498,16.666666666666664
multiple sclerosis,tot_disease_counts,358,100,github,498,71.8875502008032
rheumatoid arthritis,male,53,100,github,643,8.242612752721618
rheumatoid arthritis,female,173,100,github,643,26.905132192846033
rheumatoid arthritis,tot_disease_counts,417,100,github,643,64.85225505443235
gastric cancer,male,145,100,github,466,31.115879828326182
gastric cancer,female,81,100,github,466,17.381974248927037
gastric cancer,tot_disease_counts,240,100,github,466,51.50214592274678
endocarditis,male,18,100,github,186,9.67741935483871
endocarditis,female,5,100,github,186,2.6881720430107525
endocarditis,tot_disease_counts,163,100,github,186,87.63440860215054
ovarian cancer,male,16,100,github,469,3.411513859275053
ovarian cancer,female,220,100,github,469,46.908315565031984
ovarian cancer,tot_disease_counts,233,100,github,469,49.68017057569296
sarcoidoses,male,38,100,github,195,19.48717948717949
sarcoidoses,female,14,100,github,195,7.179487179487179
sarcoidoses,tot_disease_counts,143,100,github,195,73.33333333333333
prostate cancer,male,567,100,github,1227,46.21026894865526
prostate cancer,female,135,100,github,1227,11.00244498777506
prostate cancer,tot_disease_counts,525,100,github,1227,42.78728606356968
colon cancer,male,560,100,github,2001,27.98600699650175
colon cancer,female,585,100,github,2001,29.235382308845576
colon cancer,tot_disease_counts,856,100,github,2001,42.77861069465268
hepatitis b,male,214,100,github,2447,8.745402533714753
hepatitis b,female,387,100,github,2447,15.81528402125051
hepatitis b,tot_disease_counts,1846,100,github,2447,75.43931344503474
ulcerative colitis,male,6,100,github,111,5.405405405405405
ulcerative colitis,female,8,100,github,111,7.207207207207207
ulcerative colitis,tot_disease_counts,97,100,github,111,87.38738738738738
chagas disease,male,25,100,github,507,4.930966469428008
chagas disease,female,35,100,github,507,6.903353057199212
chagas disease,tot_disease_counts,447,100,github,507,88.16568047337277
crohn’s disease,male,3,100,github,100,3
crohn’s disease,female,5,100,github,100,5
crohn’s disease,tot_disease_counts,92,100,github,100,92
takotsubo cardiomyopathy,male,0,100,github,4,0
takotsubo cardiomyopathy,female,0,100,github,4,0
takotsubo cardiomyopathy,tot_disease_counts,4,100,github,4,100
hiv/aids,male,9029,250,github,37758,23.912813178664123
hiv/aids,female,9170,250,github,37758,24.2862439747868
hiv/aids,tot_disease_counts,19559,250,github,37758,51.80094284654908
covid-19,male,1196,250,github,6742,17.73954316226639
covid-19,female,572,250,github,6742,8.48412933847523
covid-19,tot_disease_counts,4974,250,github,6742,73.77632749925837
tuberculosis,male,8842,250,github,280019,3.157642874233534
tuberculosis,female,6492,250,github,280019,2.3184141076141263
tuberculosis,tot_disease_counts,264685,250,github,280019,94.52394301815234
type 2 diabetes,male,406,250,github,4778,8.49727919631645
type 2 diabetes,female,953,250,github,4778,19.945583926329007
type 2 diabetes,tot_disease_counts,3419,250,github,4778,71.55713687735454
essential hypertension,male,940,250,github,4479,20.986827416834114
essential hypertension,female,1363,250,github,4479,30.430899754409467
essential hypertension,tot_disease_counts,2176,250,github,4479,48.582272828756416
bacterial pneumonia,male,902,250,github,4122,21.88258127122756
bacterial pneumonia,female,1585,250,github,4122,38.452207666181465
bacterial pneumonia,tot_disease_counts,1635,250,github,4122,39.66521106259098
hepatitis b,male,548,250,github,3323,16.49112247968703
hepatitis b,female,929,250,github,3323,27.95666566355703
hepatitis b,tot_disease_counts,1846,250,github,3323,55.55221185675594
syphilis,male,536,250,github,1691,31.697220579538733
syphilis,female,692,250,github,1691,40.92253104671792
syphilis,tot_disease_counts,463,250,github,1691,27.38024837374335
lupus,male,692,250,github,6439,10.747010405342444
lupus,female,1032,250,github,6439,16.02733343686908
lupus,tot_disease_counts,4715,250,github,6439,73.22565615778848
gastric cancer,male,276,250,github,707,39.038189533239034
gastric cancer,female,191,250,github,707,27.015558698727016
gastric cancer,tot_disease_counts,240,250,github,707,33.946251768033946
multiple myeloma,male,67,250,github,380,17.63157894736842
multiple myeloma,female,126,250,github,380,33.1578947368421
multiple myeloma,tot_disease_counts,187,250,github,380,49.21052631578947
multiple sclerosis,male,109,250,github,637,17.111459968602826
multiple sclerosis,female,170,250,github,637,26.687598116169546
multiple sclerosis,tot_disease_counts,358,250,github,637,56.20094191522763
rheumatoid arthritis,male,95,250,github,860,11.046511627906977
rheumatoid arthritis,female,348,250,github,860,40.46511627906977
rheumatoid arthritis,tot_disease_counts,417,250,github,860,48.48837209302326
endocarditis,male,37,250,github,232,15.948275862068966
endocarditis,female,32,250,github,232,13.793103448275861
endocarditis,tot_disease_counts,163,250,github,232,70.25862068965517
ovarian cancer,male,56,250,github,715,7.8321678321678325
ovarian cancer,female,426,250,github,715,59.58041958041959
ovarian cancer,tot_disease_counts,233,250,github,715,32.58741258741259
sarcoidoses,male,54,250,github,227,23.788546255506606
sarcoidoses,female,30,250,github,227,13.215859030837004
sarcoidoses,tot_disease_counts,143,250,github,227,62.99559471365639
colon cancer,male,1142,250,github,3179,35.923246303869135
colon cancer,female,1181,250,github,3179,37.15004718464926
colon cancer,tot_disease_counts,856,250,github,3179,26.926706511481598
prostate cancer,male,1019,250,github,1833,55.59192580469177
prostate cancer,female,289,250,github,1833,15.766503000545553
prostate cancer,tot_disease_counts,525,250,github,1833,28.641571194762683
ulcerative colitis,male,20,250,github,148,13.513513513513514
